lang	word	length	rank	zipf	category
en	iris	4	10228	3.76	auto_whitelist
en	ooh	3	10247	3.76	auto_whitelist
en	ping	4	10255	3.76	auto_whitelist
en	pots	4	10257	3.76	auto_whitelist
en	prix	4	10260	3.76	auto_whitelist
en	slut	4	10278	3.76	auto_whitelist
en	tina	4	10296	3.76	auto_whitelist
en	tu	2	10301	3.76	auto_whitelist
en	turf	4	10302	3.76	auto_whitelist
en	vip	3	10311	3.76	auto_whitelist
en	zach	4	10319	3.76	auto_whitelist
en	ark	3	10324	3.75	auto_whitelist
en	bind	4	10331	3.75	auto_whitelist
en	blu	3	10333	3.75	auto_whitelist
en	bum	3	10339	3.75	auto_whitelist
en	cue	3	10351	3.75	auto_whitelist
en	deed	4	10352	3.75	auto_whitelist
en	fcc	3	10364	3.75	auto_whitelist
en	gems	4	10370	3.75	auto_whitelist
en	gore	4	10373	3.75	auto_whitelist
en	govt	4	10374	3.75	auto_whitelist
en	gown	4	10375	3.75	auto_whitelist
en	halo	4	10377	3.75	auto_whitelist
en	knox	4	10386	3.75	auto_whitelist
en	lent	4	10389	3.75	auto_whitelist
en	lib	3	10390	3.75	auto_whitelist
en	mesh	4	10401	3.75	auto_whitelist
en	nat	3	10409	3.75	auto_whitelist
en	nt	2	10413	3.75	auto_whitelist
en	omar	4	10415	3.75	auto_whitelist
en	pens	4	10421	3.75	auto_whitelist
en	rica	4	10434	3.75	auto_whitelist
en	rita	4	10436	3.75	auto_whitelist
en	rm	2	10437	3.75	auto_whitelist
en	rom	3	10438	3.75	auto_whitelist
en	temp	4	10459	3.75	auto_whitelist
en	tray	4	10467	3.75	auto_whitelist
en	uae	3	10468	3.75	auto_whitelist
en	ucla	4	10469	3.75	auto_whitelist
en	cola	4	10513	3.74	auto_whitelist
en	coma	4	10514	3.74	auto_whitelist
en	eli	3	10534	3.74	auto_whitelist
en	hbo	3	10553	3.74	auto_whitelist
en	liu	3	10575	3.74	auto_whitelist
en	meta	4	10578	3.74	auto_whitelist
en	mil	3	10579	3.74	auto_whitelist
en	mit	3	10580	3.74	auto_whitelist
en	nod	3	10582	3.74	auto_whitelist
en	offs	4	10585	3.74	auto_whitelist
en	rams	4	10598	3.74	auto_whitelist
en	rust	4	10604	3.74	auto_whitelist
en	stud	4	10615	3.74	auto_whitelist
en	sunk	4	10617	3.74	auto_whitelist
en	vain	4	10632	3.74	auto_whitelist
en	wh	2	10635	3.74	auto_whitelist
en	xx	2	10639	3.74	auto_whitelist
en	ak	2	10642	3.73	auto_whitelist
en	coil	4	10666	3.73	auto_whitelist
en	das	3	10675	3.73	auto_whitelist
en	dis	3	10679	3.73	auto_whitelist
en	emmy	4	10684	3.73	auto_whitelist
en	flex	4	10696	3.73	auto_whitelist
en	hank	4	10709	3.73	auto_whitelist
en	hose	4	10710	3.73	auto_whitelist
en	hq	2	10711	3.73	auto_whitelist
en	ko	2	10717	3.73	auto_whitelist
en	lava	4	10720	3.73	auto_whitelist
en	ln	2	10721	3.73	auto_whitelist
en	mann	4	10725	3.73	auto_whitelist
en	mn	2	10728	3.73	auto_whitelist
en	null	4	10735	3.73	auto_whitelist
en	ole	3	10736	3.73	auto_whitelist
en	oops	4	10737	3.73	auto_whitelist
en	pact	4	10740	3.73	auto_whitelist
en	tr	2	10783	3.73	auto_whitelist
en	ty	2	10785	3.73	auto_whitelist
en	usc	3	10790	3.73	auto_whitelist
en	vest	4	10791	3.73	auto_whitelist
en	vine	4	10792	3.73	auto_whitelist
en	xxx	3	10799	3.73	auto_whitelist
en	yen	3	10800	3.73	auto_whitelist
en	ants	4	10807	3.72	auto_whitelist
en	atom	4	10813	3.72	auto_whitelist
en	cpu	3	10835	3.72	auto_whitelist
en	gi	2	10853	3.72	auto_whitelist
en	hulk	4	10864	3.72	auto_whitelist
en	ish	3	10875	3.72	auto_whitelist
en	jeep	4	10876	3.72	auto_whitelist
en	knot	4	10877	3.72	auto_whitelist
en	lust	4	10882	3.72	auto_whitelist
en	mayo	4	10885	3.72	auto_whitelist
en	nw	2	10896	3.72	auto_whitelist
en	og	2	10899	3.72	auto_whitelist
en	owes	4	10901	3.72	auto_whitelist
en	pe	2	10902	3.72	auto_whitelist
en	pits	4	10908	3.72	auto_whitelist
en	rang	4	10918	3.72	auto_whitelist
en	rory	4	10926	3.72	auto_whitelist
en	rug	3	10928	3.72	auto_whitelist
en	tate	4	10945	3.72	auto_whitelist
en	tile	4	10948	3.72	auto_whitelist
en	tow	3	10950	3.72	auto_whitelist
en	uc	2	10955	3.72	auto_whitelist
en	ut	2	10962	3.72	auto_whitelist
en	verb	4	10965	3.72	auto_whitelist
en	viii	4	10967	3.72	auto_whitelist
en	vp	2	10970	3.72	auto_whitelist
en	ada	3	10976	3.71	auto_whitelist
en	apex	4	10981	3.71	auto_whitelist
en	beck	4	10989	3.71	auto_whitelist
en	bon	3	10993	3.71	auto_whitelist
en	calf	4	10996	3.71	auto_whitelist
en	capt	4	10998	3.71	auto_whitelist
en	cb	2	10999	3.71	auto_whitelist
en	cork	4	11007	3.71	auto_whitelist
en	dept	4	11014	3.71	auto_whitelist
en	eco	3	11027	3.71	auto_whitelist
en	fest	4	11031	3.71	auto_whitelist
en	funk	4	11035	3.71	auto_whitelist
en	imo	3	11045	3.71	auto_whitelist
en	ja	2	11056	3.71	auto_whitelist
en	jong	4	11058	3.71	auto_whitelist
en	ls	2	11064	3.71	auto_whitelist
en	lump	4	11065	3.71	auto_whitelist
en	mag	3	11067	3.71	auto_whitelist
en	mug	3	11072	3.71	auto_whitelist
en	nd	2	11075	3.71	auto_whitelist
en	ned	3	11076	3.71	auto_whitelist
en	oi	2	11081	3.71	auto_whitelist
en	pcs	3	11084	3.71	auto_whitelist
en	pod	3	11087	3.71	auto_whitelist
en	rn	2	11103	3.71	auto_whitelist
en	roma	4	11105	3.71	auto_whitelist
en	scum	4	11112	3.71	auto_whitelist
en	sm	2	11123	3.71	auto_whitelist
en	tb	2	11131	3.71	auto_whitelist
en	tn	2	11138	3.71	auto_whitelist
en	tore	4	11139	3.71	auto_whitelist
en	tri	3	11142	3.71	auto_whitelist
en	val	3	11148	3.71	auto_whitelist
en	vera	4	11149	3.71	auto_whitelist
en	afc	3	11159	3.7	auto_whitelist
en	akin	4	11160	3.7	auto_whitelist
en	carr	4	11178	3.7	auto_whitelist
en	cha	3	11179	3.7	auto_whitelist
en	ec	2	11204	3.7	auto_whitelist
en	fin	3	11210	3.7	auto_whitelist
en	gays	4	11218	3.7	auto_whitelist
en	gaze	4	11219	3.7	auto_whitelist
en	hugs	4	11231	3.7	auto_whitelist
en	hyde	4	11233	3.7	auto_whitelist
en	ia	2	11234	3.7	auto_whitelist
en	idle	4	11235	3.7	auto_whitelist
en	limb	4	11244	3.7	auto_whitelist
en	mack	4	11245	3.7	auto_whitelist
en	nam	3	11254	3.7	auto_whitelist
en	pd	2	11261	3.7	auto_whitelist
en	peek	4	11262	3.7	auto_whitelist
en	pos	3	11268	3.7	auto_whitelist
en	quad	4	11274	3.7	auto_whitelist
en	rb	2	11277	3.7	auto_whitelist
en	roar	4	11282	3.7	auto_whitelist
en	rot	3	11285	3.7	auto_whitelist
en	sank	4	11288	3.7	auto_whitelist
en	sb	2	11290	3.7	auto_whitelist
en	subs	4	11304	3.7	auto_whitelist
en	sur	3	11305	3.7	auto_whitelist
en	utc	3	11316	3.7	auto_whitelist
en	vows	4	11321	3.7	auto_whitelist
en	wo	2	11327	3.7	auto_whitelist
en	yuan	4	11329	3.7	auto_whitelist
en	zen	3	11330	3.7	auto_whitelist
en	aide	4	11335	3.69	auto_whitelist
en	apt	3	11337	3.69	auto_whitelist
en	bali	4	11340	3.69	auto_whitelist
en	bans	4	11342	3.69	auto_whitelist
en	dos	3	11370	3.69	auto_whitelist
en	grim	4	11390	3.69	auto_whitelist
en	hs	2	11395	3.69	auto_whitelist
en	ipod	4	11405	3.69	auto_whitelist
en	iq	2	11406	3.69	auto_whitelist
en	ix	2	11408	3.69	auto_whitelist
en	mart	4	11415	3.69	auto_whitelist
en	mu	2	11427	3.69	auto_whitelist
en	pls	3	11438	3.69	auto_whitelist
en	ri	2	11453	3.69	auto_whitelist
en	shin	4	11461	3.69	auto_whitelist
en	sol	3	11466	3.69	auto_whitelist
en	taco	4	11476	3.69	auto_whitelist
en	thor	4	11480	3.69	auto_whitelist
en	uni	3	11489	3.69	auto_whitelist
en	watt	4	11494	3.69	auto_whitelist
en	ale	3	11500	3.68	auto_whitelist
en	api	3	11501	3.68	auto_whitelist
en	az	2	11504	3.68	auto_whitelist
en	chic	4	11517	3.68	auto_whitelist
en	dd	2	11528	3.68	auto_whitelist
en	erik	4	11538	3.68	auto_whitelist
en	erin	4	11539	3.68	auto_whitelist
en	gin	3	11550	3.68	auto_whitelist
en	ir	2	11561	3.68	auto_whitelist
en	mans	4	11566	3.68	auto_whitelist
en	marx	4	11567	3.68	auto_whitelist
en	mets	4	11568	3.68	auto_whitelist
en	pike	4	11580	3.68	auto_whitelist
en	pulp	4	11586	3.68	auto_whitelist
en	reel	4	11590	3.68	auto_whitelist
en	refs	4	11591	3.68	auto_whitelist
en	reg	3	11592	3.68	auto_whitelist
en	rna	3	11599	3.68	auto_whitelist
en	sw	2	11620	3.68	auto_whitelist
en	wii	3	11640	3.68	auto_whitelist
en	xl	2	11641	3.68	auto_whitelist
en	acc	3	11643	3.67	auto_whitelist
en	alas	4	11647	3.67	auto_whitelist
en	aww	3	11649	3.67	auto_whitelist
en	bart	4	11652	3.67	auto_whitelist
en	cite	4	11666	3.67	auto_whitelist
en	dell	4	11677	3.67	auto_whitelist
en	dent	4	11678	3.67	auto_whitelist
en	dl	2	11685	3.67	auto_whitelist
en	dove	4	11687	3.67	auto_whitelist
en	dunn	4	11689	3.67	auto_whitelist
en	gala	4	11701	3.67	auto_whitelist
en	hal	3	11714	3.67	auto_whitelist
en	heh	3	11719	3.67	auto_whitelist
en	holt	4	11721	3.67	auto_whitelist
en	lag	3	11733	3.67	auto_whitelist
en	lays	4	11734	3.67	auto_whitelist
en	lg	2	11736	3.67	auto_whitelist
en	lure	4	11738	3.67	auto_whitelist
en	mist	4	11744	3.67	auto_whitelist
en	mole	4	11745	3.67	auto_whitelist
en	otto	4	11755	3.67	auto_whitelist
en	rant	4	11771	3.67	auto_whitelist
en	rash	4	11772	3.67	auto_whitelist
en	ripe	4	11783	3.67	auto_whitelist
en	rp	2	11788	3.67	auto_whitelist
en	sac	3	11789	3.67	auto_whitelist
en	sane	4	11791	3.67	auto_whitelist
en	sip	3	11794	3.67	auto_whitelist
en	spun	4	11799	3.67	auto_whitelist
en	toby	4	11808	3.67	auto_whitelist
en	ts	2	11815	3.67	auto_whitelist
en	wong	4	11822	3.67	auto_whitelist
en	xp	2	11823	3.67	auto_whitelist
en	acne	4	11830	3.66	auto_whitelist
en	audi	4	11838	3.66	auto_whitelist
en	bbq	3	11841	3.66	auto_whitelist
en	bulb	4	11846	3.66	auto_whitelist
en	chew	4	11850	3.66	auto_whitelist
en	dime	4	11873	3.66	auto_whitelist
en	dire	4	11874	3.66	auto_whitelist
en	eng	3	11885	3.66	auto_whitelist
en	exp	3	11888	3.66	auto_whitelist
en	hare	4	11895	3.66	auto_whitelist
en	jess	4	11905	3.66	auto_whitelist
en	knit	4	11907	3.66	auto_whitelist
en	laps	4	11910	3.66	auto_whitelist
en	mute	4	11919	3.66	auto_whitelist
en	nerd	4	11921	3.66	auto_whitelist
en	pint	4	11938	3.66	auto_whitelist
en	poop	4	11940	3.66	auto_whitelist
en	ppl	3	11942	3.66	auto_whitelist
en	sms	3	11968	3.66	auto_whitelist
en	spur	4	11976	3.66	auto_whitelist
en	tara	4	11985	3.66	auto_whitelist
en	theo	4	11987	3.66	auto_whitelist
en	tilt	4	11988	3.66	auto_whitelist
en	veil	4	11994	3.66	auto_whitelist
en	wed	3	11997	3.66	auto_whitelist
en	wr	2	11998	3.66	auto_whitelist
en	yi	2	11999	3.66	auto_whitelist
en	zoe	3	12000	3.66	auto_whitelist
en	alec	4	12003	3.65	auto_whitelist
en	cbd	3	12017	3.65	auto_whitelist
en	dang	4	12030	3.65	auto_whitelist
en	duel	4	12039	3.65	auto_whitelist
en	elf	3	12041	3.65	auto_whitelist
en	ev	2	12042	3.65	auto_whitelist
en	fo	2	12049	3.65	auto_whitelist
en	gmt	3	12055	3.65	auto_whitelist
en	hc	2	12063	3.65	auto_whitelist
en	helm	4	12064	3.65	auto_whitelist
en	hrs	3	12071	3.65	auto_whitelist
en	html	4	12072	3.65	auto_whitelist
en	jp	2	12084	3.65	auto_whitelist
en	katy	4	12086	3.65	auto_whitelist
en	kin	3	12087	3.65	auto_whitelist
en	kobe	4	12089	3.65	auto_whitelist
en	kris	4	12090	3.65	auto_whitelist
en	mae	3	12097	3.65	auto_whitelist
en	maze	4	12102	3.65	auto_whitelist
en	peas	4	12121	3.65	auto_whitelist
en	rc	2	12128	3.65	auto_whitelist
en	saul	4	12137	3.65	auto_whitelist
en	sway	4	12150	3.65	auto_whitelist
en	var	3	12164	3.65	auto_whitelist
en	veto	4	12165	3.65	auto_whitelist
en	zinc	4	12172	3.65	auto_whitelist
en	bam	3	12186	3.64	auto_whitelist
en	brew	4	12194	3.64	auto_whitelist
en	coca	4	12206	3.64	auto_whitelist
en	cove	4	12216	3.64	auto_whitelist
en	cozy	4	12217	3.64	auto_whitelist
en	dub	3	12228	3.64	auto_whitelist
en	expo	4	12237	3.64	auto_whitelist
en	gus	3	12251	3.64	auto_whitelist
en	icc	3	12257	3.64	auto_whitelist
en	jul	3	12261	3.64	auto_whitelist
en	kat	3	12262	3.64	auto_whitelist
en	kerr	4	12263	3.64	auto_whitelist
en	koch	4	12266	3.64	auto_whitelist
en	lan	3	12268	3.64	auto_whitelist
en	lu	2	12273	3.64	auto_whitelist
en	neal	4	12283	3.64	auto_whitelist
en	neon	4	12284	3.64	auto_whitelist
en	nile	4	12285	3.64	auto_whitelist
en	nun	3	12289	3.64	auto_whitelist
en	ow	2	12291	3.64	auto_whitelist
en	pest	4	12295	3.64	auto_whitelist
en	poly	4	12300	3.64	auto_whitelist
en	pup	3	12305	3.64	auto_whitelist
en	raf	3	12308	3.64	auto_whitelist
en	rift	4	12316	3.64	auto_whitelist
en	russ	4	12318	3.64	auto_whitelist
en	tuna	4	12345	3.64	auto_whitelist
en	wig	3	12352	3.64	auto_whitelist
en	atop	4	12368	3.63	auto_whitelist
en	av	2	12373	3.63	auto_whitelist
en	bing	4	12377	3.63	auto_whitelist
en	buds	4	12381	3.63	auto_whitelist
en	cds	3	12385	3.63	auto_whitelist
en	dads	4	12399	3.63	auto_whitelist
en	ding	4	12402	3.63	auto_whitelist
en	dow	3	12409	3.63	auto_whitelist
en	ella	4	12414	3.63	auto_whitelist
en	fax	3	12419	3.63	auto_whitelist
en	fiat	4	12420	3.63	auto_whitelist
en	gag	3	12426	3.63	auto_whitelist
en	gee	3	12427	3.63	auto_whitelist
en	gill	4	12429	3.63	auto_whitelist
en	hash	4	12436	3.63	auto_whitelist
en	ig	2	12441	3.63	auto_whitelist
en	je	2	12450	3.63	auto_whitelist
en	jj	2	12451	3.63	auto_whitelist
en	lana	4	12453	3.63	auto_whitelist
en	noel	4	12467	3.63	auto_whitelist
en	puck	4	12481	3.63	auto_whitelist
en	rite	4	12491	3.63	auto_whitelist
en	rum	3	12492	3.63	auto_whitelist
en	sis	3	12501	3.63	auto_whitelist
en	soy	3	12504	3.63	auto_whitelist
en	tar	3	12515	3.63	auto_whitelist
en	uv	2	12525	3.63	auto_whitelist
en	warp	4	12529	3.63	auto_whitelist
en	womb	4	12533	3.63	auto_whitelist
en	abe	3	12535	3.62	auto_whitelist
en	damp	4	12570	3.62	auto_whitelist
en	dim	3	12578	3.62	auto_whitelist
en	doo	3	12582	3.62	auto_whitelist
en	eg	2	12587	3.62	auto_whitelist
en	feud	4	12598	3.62	auto_whitelist
en	fuse	4	12605	3.62	auto_whitelist
en	fuss	4	12606	3.62	auto_whitelist
en	gale	4	12607	3.62	auto_whitelist
en	hath	4	12617	3.62	auto_whitelist
en	jedi	4	12623	3.62	auto_whitelist
en	lena	4	12630	3.62	auto_whitelist
en	luna	4	12634	3.62	auto_whitelist
en	meth	4	12640	3.62	auto_whitelist
en	mf	2	12641	3.62	auto_whitelist
en	rec	3	12666	3.62	auto_whitelist
en	ro	2	12672	3.62	auto_whitelist
en	rudy	4	12673	3.62	auto_whitelist
en	sic	3	12684	3.62	auto_whitelist
en	snp	3	12686	3.62	auto_whitelist
en	tha	3	12696	3.62	auto_whitelist
en	tm	2	12699	3.62	auto_whitelist
en	ui	2	12705	3.62	auto_whitelist
en	vale	4	12710	3.62	auto_whitelist
en	vile	4	12713	3.62	auto_whitelist
en	yuri	4	12720	3.62	auto_whitelist
en	ay	2	12729	3.61	auto_whitelist
en	bale	4	12731	3.61	auto_whitelist
en	chap	4	12741	3.61	auto_whitelist
en	cv	2	12748	3.61	auto_whitelist
en	darn	4	12750	3.61	auto_whitelist
en	ee	2	12762	3.61	auto_whitelist
en	fiji	4	12776	3.61	auto_whitelist
en	geek	4	12782	3.61	auto_whitelist
en	geo	3	12783	3.61	auto_whitelist
en	hmmm	4	12787	3.61	auto_whitelist
en	homo	4	12789	3.61	auto_whitelist
en	hymn	4	12791	3.61	auto_whitelist
en	noun	4	12816	3.61	auto_whitelist
en	nsfw	4	12818	3.61	auto_whitelist
en	oaks	4	12819	3.61	auto_whitelist
en	pga	3	12827	3.61	auto_whitelist
en	plc	3	12832	3.61	auto_whitelist
en	reps	4	12848	3.61	auto_whitelist
en	sl	2	12859	3.61	auto_whitelist
en	soak	4	12863	3.61	auto_whitelist
en	sock	4	12864	3.61	auto_whitelist
en	suv	3	12870	3.61	auto_whitelist
en	tabs	4	12872	3.61	auto_whitelist
en	tt	2	12880	3.61	auto_whitelist
en	wiki	4	12888	3.61	auto_whitelist
en	wwii	4	12893	3.61	auto_whitelist
en	bloc	4	12922	3.6	auto_whitelist
en	duh	3	12961	3.6	auto_whitelist
en	flaw	4	12978	3.6	auto_whitelist
en	gigs	4	12982	3.6	auto_whitelist
en	grad	4	12983	3.6	auto_whitelist
en	hale	4	12986	3.6	auto_whitelist
en	mao	3	13014	3.6	auto_whitelist
en	mare	4	13015	3.6	auto_whitelist
en	ness	4	13024	3.6	auto_whitelist
en	ohh	3	13028	3.6	auto_whitelist
en	pam	3	13034	3.6	auto_whitelist
en	poke	4	13037	3.6	auto_whitelist
en	pres	4	13041	3.6	auto_whitelist
en	sap	3	13054	3.6	auto_whitelist
en	tis	3	13073	3.6	auto_whitelist
en	wes	3	13079	3.6	auto_whitelist
en	yarn	4	13082	3.6	auto_whitelist
en	aj	2	13088	3.59	auto_whitelist
en	benz	4	13102	3.59	auto_whitelist
en	brit	4	13108	3.59	auto_whitelist
en	buff	4	13111	3.59	auto_whitelist
en	cdc	3	13113	3.59	auto_whitelist
en	cis	3	13115	3.59	auto_whitelist
en	claw	4	13116	3.59	auto_whitelist
en	fart	4	13147	3.59	auto_whitelist
en	fla	3	13151	3.59	auto_whitelist
en	fx	2	13156	3.59	auto_whitelist
en	gaga	4	13158	3.59	auto_whitelist
en	grin	4	13165	3.59	auto_whitelist
en	gta	3	13166	3.59	auto_whitelist
en	heap	4	13170	3.59	auto_whitelist
en	hum	3	13172	3.59	auto_whitelist
en	isa	3	13178	3.59	auto_whitelist
en	meds	4	13195	3.59	auto_whitelist
en	mis	3	13196	3.59	auto_whitelist
en	mma	3	13197	3.59	auto_whitelist
en	muse	4	13199	3.59	auto_whitelist
en	oc	2	13204	3.59	auto_whitelist
en	pas	3	13210	3.59	auto_whitelist
en	rib	3	13230	3.59	auto_whitelist
en	rods	4	13231	3.59	auto_whitelist
en	roth	4	13232	3.59	auto_whitelist
en	shes	4	13236	3.59	auto_whitelist
en	spec	4	13245	3.59	auto_whitelist
en	suns	4	13249	3.59	auto_whitelist
en	baba	4	13282	3.58	auto_whitelist
en	bae	3	13284	3.58	auto_whitelist
en	beau	4	13285	3.58	auto_whitelist
en	clad	4	13302	3.58	auto_whitelist
en	diaz	4	13319	3.58	auto_whitelist
en	dnc	3	13324	3.58	auto_whitelist
en	dorm	4	13327	3.58	auto_whitelist
en	drip	4	13329	3.58	auto_whitelist
en	duct	4	13330	3.58	auto_whitelist
en	ew	2	13337	3.58	auto_whitelist
en	fats	4	13343	3.58	auto_whitelist
en	gina	4	13357	3.58	auto_whitelist
en	gs	2	13360	3.58	auto_whitelist
en	hu	2	13362	3.58	auto_whitelist
en	jen	3	13371	3.58	auto_whitelist
en	kung	4	13375	3.58	auto_whitelist
en	lima	4	13379	3.58	auto_whitelist
en	mk	2	13383	3.58	auto_whitelist
en	mw	2	13386	3.58	auto_whitelist
en	pies	4	13397	3.58	auto_whitelist
en	sans	4	13416	3.58	auto_whitelist
en	shri	4	13423	3.58	auto_whitelist
en	tang	4	13435	3.58	auto_whitelist
en	ukip	4	13444	3.58	auto_whitelist
en	woah	4	13447	3.58	auto_whitelist
en	alma	4	13459	3.57	auto_whitelist
en	arse	4	13462	3.57	auto_whitelist
en	aus	3	13464	3.57	auto_whitelist
en	colt	4	13486	3.57	auto_whitelist
en	eps	3	13511	3.57	auto_whitelist
en	erie	4	13512	3.57	auto_whitelist
en	flux	4	13518	3.57	auto_whitelist
en	gc	2	13520	3.57	auto_whitelist
en	hai	3	13524	3.57	auto_whitelist
en	hog	3	13532	3.57	auto_whitelist
en	ind	3	13538	3.57	auto_whitelist
en	ju	2	13551	3.57	auto_whitelist
en	lea	3	13556	3.57	auto_whitelist
en	mats	4	13563	3.57	auto_whitelist
en	np	2	13570	3.57	auto_whitelist
en	oo	2	13572	3.57	auto_whitelist
en	sid	3	13610	3.57	auto_whitelist
en	tor	3	13625	3.57	auto_whitelist
en	umm	3	13629	3.57	auto_whitelist
en	undo	4	13631	3.57	auto_whitelist
en	vans	4	13634	3.57	auto_whitelist
en	wary	4	13639	3.57	auto_whitelist
en	abby	4	13649	3.56	auto_whitelist
en	aha	3	13653	3.56	auto_whitelist
en	alps	4	13656	3.56	auto_whitelist
en	bun	3	13674	3.56	auto_whitelist
en	din	3	13698	3.56	auto_whitelist
en	dir	3	13699	3.56	auto_whitelist
en	dt	2	13705	3.56	auto_whitelist
en	flop	4	13720	3.56	auto_whitelist
en	hen	3	13733	3.56	auto_whitelist
en	jaws	4	13742	3.56	auto_whitelist
en	lowe	4	13751	3.56	auto_whitelist
en	milo	4	13760	3.56	auto_whitelist
en	mri	3	13763	3.56	auto_whitelist
en	nh	2	13767	3.56	auto_whitelist
en	ons	3	13770	3.56	auto_whitelist
en	ouch	4	13773	3.56	auto_whitelist
en	pals	4	13782	3.56	auto_whitelist
en	pubs	4	13792	3.56	auto_whitelist
en	rue	3	13801	3.56	auto_whitelist
en	sup	3	13818	3.56	auto_whitelist
en	tame	4	13822	3.56	auto_whitelist
en	taps	4	13824	3.56	auto_whitelist
en	tf	2	13825	3.56	auto_whitelist
en	toni	4	13829	3.56	auto_whitelist
en	vow	3	13836	3.56	auto_whitelist
en	zack	4	13846	3.56	auto_whitelist
en	blur	4	13867	3.55	auto_whitelist
en	blvd	4	13868	3.55	auto_whitelist
en	brow	4	13874	3.55	auto_whitelist
en	cory	4	13892	3.55	auto_whitelist
en	cu	2	13895	3.55	auto_whitelist
en	dat	3	13898	3.55	auto_whitelist
en	esp	3	13913	3.55	auto_whitelist
en	faux	4	13914	3.55	auto_whitelist
en	gil	3	13923	3.55	auto_whitelist
en	ic	2	13931	3.55	auto_whitelist
en	indy	4	13935	3.55	auto_whitelist
en	kang	4	13940	3.55	auto_whitelist
en	kara	4	13941	3.55	auto_whitelist
en	kc	2	13943	3.55	auto_whitelist
en	kite	4	13945	3.55	auto_whitelist
en	lore	4	13950	3.55	auto_whitelist
en	lush	4	13951	3.55	auto_whitelist
en	mal	3	13953	3.55	auto_whitelist
en	mash	4	13954	3.55	auto_whitelist
en	mba	3	13955	3.55	auto_whitelist
en	meg	3	13956	3.55	auto_whitelist
en	mmm	3	13961	3.55	auto_whitelist
en	nu	2	13967	3.55	auto_whitelist
en	om	2	13970	3.55	auto_whitelist
en	org	3	13973	3.55	auto_whitelist
en	phi	3	13979	3.55	auto_whitelist
en	plum	4	13984	3.55	auto_whitelist
en	poe	3	13986	3.55	auto_whitelist
en	puff	4	13992	3.55	auto_whitelist
en	pun	3	13993	3.55	auto_whitelist
en	rag	3	13996	3.55	auto_whitelist
en	raj	3	13997	3.55	auto_whitelist
en	rf	2	14007	3.55	auto_whitelist
en	rv	2	14012	3.55	auto_whitelist
en	sgt	3	14018	3.55	auto_whitelist
en	slid	4	14024	3.55	auto_whitelist
en	tuck	4	14039	3.55	auto_whitelist
en	ware	4	14048	3.55	auto_whitelist
en	bjp	3	14074	3.54	auto_whitelist
en	cain	4	14081	3.54	auto_whitelist
en	casa	4	14082	3.54	auto_whitelist
en	clap	4	14088	3.54	auto_whitelist
en	cw	2	14100	3.54	auto_whitelist
en	dunk	4	14112	3.54	auto_whitelist
en	gpa	3	14126	3.54	auto_whitelist
en	hah	3	14129	3.54	auto_whitelist
en	hk	2	14136	3.54	auto_whitelist
en	icy	3	14141	3.54	auto_whitelist
en	js	2	14150	3.54	auto_whitelist
en	lara	4	14155	3.54	auto_whitelist
en	lax	3	14157	3.54	auto_whitelist
en	lest	4	14158	3.54	auto_whitelist
en	levi	4	14159	3.54	auto_whitelist
en	ming	4	14168	3.54	auto_whitelist
en	mona	4	14171	3.54	auto_whitelist
en	nana	4	14174	3.54	auto_whitelist
en	pea	3	14184	3.54	auto_whitelist
en	poo	3	14190	3.54	auto_whitelist
en	ptsd	4	14195	3.54	auto_whitelist
en	sect	4	14210	3.54	auto_whitelist
en	sg	2	14213	3.54	auto_whitelist
en	ul	2	14240	3.54	auto_whitelist
en	vase	4	14245	3.54	auto_whitelist
en	vat	3	14246	3.54	auto_whitelist
en	yah	3	14254	3.54	auto_whitelist
en	zeus	4	14256	3.54	auto_whitelist
en	ala	3	14261	3.53	auto_whitelist
en	ari	3	14270	3.53	auto_whitelist
en	aviv	4	14273	3.53	auto_whitelist
en	bach	4	14274	3.53	auto_whitelist
en	bu	2	14285	3.53	auto_whitelist
en	ci	2	14294	3.53	auto_whitelist
en	cues	4	14305	3.53	auto_whitelist
en	hoax	4	14339	3.53	auto_whitelist
en	imf	3	14340	3.53	auto_whitelist
en	itv	3	14346	3.53	auto_whitelist
en	ku	2	14350	3.53	auto_whitelist
en	lite	4	14353	3.53	auto_whitelist
en	mai	3	14361	3.53	auto_whitelist
en	mali	4	14362	3.53	auto_whitelist
en	mas	3	14366	3.53	auto_whitelist
en	mono	4	14370	3.53	auto_whitelist
en	nas	3	14372	3.53	auto_whitelist
en	numb	4	14373	3.53	auto_whitelist
en	pawn	4	14379	3.53	auto_whitelist
en	reap	4	14394	3.53	auto_whitelist
en	tad	3	14433	3.53	auto_whitelist
en	tidy	4	14441	3.53	auto_whitelist
en	uefa	4	14444	3.53	auto_whitelist
en	vc	2	14449	3.53	auto_whitelist
en	yan	3	14458	3.53	auto_whitelist
en	amd	3	14462	3.52	auto_whitelist
en	ang	3	14464	3.52	auto_whitelist
en	aura	4	14468	3.52	auto_whitelist
en	comb	4	14493	3.52	auto_whitelist
en	curl	4	14502	3.52	auto_whitelist
en	dams	4	14503	3.52	auto_whitelist
en	dart	4	14505	3.52	auto_whitelist
en	dew	3	14511	3.52	auto_whitelist
en	fam	3	14533	3.52	auto_whitelist
en	feds	4	14535	3.52	auto_whitelist
en	fore	4	14543	3.52	auto_whitelist
en	fyi	3	14548	3.52	auto_whitelist
en	gr	2	14551	3.52	auto_whitelist
en	howe	4	14563	3.52	auto_whitelist
